object_id,amplitude,ls_time,ls_wave,rise_time,fade_time,fwhm,rise_fade_ratio,compactness,rise_slope,tde_power_law_error,template_chisq_tde,linear_decay_slope,mean_color_gr,std_color_gr,mean_color_gr_pre,color_slope_gr_pre,blue_energy_fraction,total_radiated_energy_proxy,color_monotonicity,negative_flux_fraction,percentile_ratio_20_50,percentile_ratio_80_max,rise_fireball_error,pre_peak_var,reduced_chi_square,fade_shape_correlation,baseline_ratio,color_cooling_rate,color_slope_gr,ug_peak,gr_peak,ur_peak,flux_ratio_ug,flux_ratio_gr,flux_kurtosis,flux_skew,robust_duration,duty_cycle,redshift,redshift_err,rest_rise_time,rest_fade_time,rest_fwhm,absolute_magnitude_proxy,total_radiated_energy,log_tde_error
Dornhoth_salab_corch,0.9053871482361351,330.2281296954274,8103.53712161943,755.9016969696968,226.77050909091486,428.3442949494929,3.3333333333332478,922.2003190983892,0.0011977577929322084,0.1787259538117473,0.08834861858430569,-0.6690227491238768,0.5978311295439553,0.11846064048856039,0.6803952188877467,0.059689972445328504,0.2747554287968909,4093.5421575209684,0.0,0.0,0.3489645020687652,0.6882455141590643,0.03126120546805697,0.03126120546805697,0.7610849156968329,-0.9840826078281983,0.025364280934029357,-0.007405227421091065,0.07042547731696011,0.5506477112878732,0.5290451240826328,1.0796928353705058,0.6022002278324198,0.6143020298463391,2.189795499854929,1.3541631434023274,410.13816999999835,0.16441859363146205,0.9011,,397.612801520013,119.28384045600697,225.3139208613397,0.33164077216918186,3331.2607894683283,-0.7478123741143241
Dornhoth_thurin_gwaloth,1.1517346668273747,765.7724386103557,10247.541158372229,965.8769939393969,873.0042060606065,1281.6444727272756,1.1063829787234072,1377.0109341993555,0.0011924237496639652,0.6269352881945027,10.0,-0.1542343405670825,-0.35325026192984177,0.03665645523430912,-0.3065044677306704,-0.012746842195495265,0.6281208295692428,8238.346075303492,0.0,0.0,0.7673464641598738,0.9466047132302959,0.005393449170004973,0.005393449170004972,1.0074726331084611,-0.9896705481169217,0.6189838031427854,-0.007072890229876727,-0.020421339722856608,-0.14571172746978492,-0.32965177524200145,-0.4753635027117864,1.1436277659758824,1.3547548364070874,1.6808219339079136,-0.269625932325016,1386.0224199999939,0.7537313557830659,0.9992,,483.13174966956626,436.67677373979916,641.0786678307701,-0.15381534893854712,8241.641743267457,-0.2027772837244486
Druadan_galadhrim_narthan,2.023172897884332,88.09457676493076,9141.369669177688,93.60929595959897,53.491026262621745,120.35480909090984,1.750000000000204,129.295766853418,0.02161294855542464,0.004010917225265639,0.21030807285202527,0.0,0.3865268741227834,0.1291809879844113,0.16655360124367338,0.018710987591988356,0.4253995819533689,3190.901101758549,0.0,0.0,0.4948830444193926,0.10461549150027713,0.014352581255799333,0.014352581255799333,0.5930002251283931,-0.43828206450531987,0.04416336275141916,0.13718648679205617,0.09024081425592861,0.22627845292202203,0.22935813327277035,0.45563658619479225,0.8118739725985512,0.8095743627999817,9.786455479256269,2.8720124032285153,50.74199999999837,0.03832758429639994,0.3089,,71.5175307201459,40.86716041150718,91.95111092589948,1.7788096222219556,306.44779191969855,-2.3967561923384535
Druadan_galas_Eluwaith,1.4126765532435241,334.048174612203,7493.654184611647,196.69342424242495,275.3707939393935,373.7175060606096,0.7142857142857181,820.2007647610017,0.007182123950937974,0.37691224838177745,0.14565702433436553,0.007402028491821823,0.3145154406813993,0.20593539353528711,0.14651200414740528,-0.003318147645337874,0.4339539066795001,9118.060432164195,0.0,0.06474820143884892,0.4459345006808911,0.8025574591497685,0.04046902087285712,0.04046902087285713,0.7791498492535758,0.3607093708055097,-0.04253034445219665,0.07521580846576012,0.13659049366330903,0.20735844182567992,0.12804730601002184,0.3354057478357017,0.8261456553409717,0.8887529956773437,12.87643113017486,1.8488433350718865,1141.9399000000049,0.5864327447179929,0.287,,152.83094346730766,213.9633208542296,290.37879258788627,2.327930718545388,756.2884044854269,-0.4237597480572503
Druadan_galas_ram,1.5665382289638807,313.52971024647434,15105.072214480997,187.2479595959594,205.97275555555825,337.0463272727284,0.9090909090908963,335.7426435954919,0.008366116417738979,0.15770131302148377,0.14450589598535174,-1.1415566944616458,-0.0941071186109092,0.03203740705563909,-0.07840102105262421,0.017521775425368664,0.5346766393406767,6470.367910158749,0.0,0.007936507936507936,0.45928178728551977,0.6163361649984497,0.011646179269254068,0.011646179269254068,0.6656019906891278,-0.9830813978495494,0.0002699928325726722,-0.03253227038450461,-0.0219464979596052,-0.0016386156972049985,-0.058074308389199816,-0.0597129240864049,1.001510360277924,1.0549447698590395,0.5642322237635775,1.387244776905464,110.558950000006,0.059640546851183265,0.9706,,95.02078534251466,104.5228638767676,171.03741361652712,-0.4247900247606521,6108.06975280335,-0.8021646879653141
Druadan_lorn_morgul,1.1157118245235198,967.3785510713752,10669.255015683553,871.3107818181816,371.11385151515424,1194.0184787878825,2.3478260869565037,1049.2926236716337,0.0012804981274251441,0.7621775321687985,10.0,-0.03421083822308292,-0.3751426252115481,0.04407350610331297,-0.37988147474077555,-0.0032345790211328164,0.6496108647504104,4865.739542741656,0.0,0.006993006993006993,0.7931177416260698,0.9725842040678837,0.005776653561508669,0.00577665356150867,0.8359843799754659,-0.9948003392785398,-0.16841149456546206,0.02233991978116112,0.027983260211879288,-0.2179358974492933,-0.4155965870409406,-0.6335324844902337,1.2222902823587392,1.4663533470274577,7.463344308485636,-1.3594542788434438,771.9052999999985,0.48322511706656696,1.027,,429.8523837287526,183.08527455113676,589.0569702949592,-0.1788456628901182,5142.035696936696,-0.11794385714430669
Druadan_rodwen_bragol,1.4434854018613006,35.27181570606641,7107.426592706904,36.17466464645986,36.174664646467136,72.349329292927,0.9999999999997988,61.88267670756699,0.03990321447257877,0.006692218662704378,0.22558829649772955,0.0,0.3300628429163492,0.06593524297156053,0.13026328027240303,0.07842028790051626,0.42073323398927037,1729.65521771054,0.0,0.008,0.29226783790165245,0.05618734543505048,0.005728860845637551,0.00572886084563755,0.33420309894011196,-0.22723919020769734,-0.006346026086327327,0.03568296526452969,0.04403040962665006,0.30591334818463134,0.2637446104838391,0.5696579586684707,0.7544572924820584,0.7843360122596567,4.019879933876404,2.127967845260735,53.11854999999923,0.029664463532404223,0.3249,,27.303694351618883,27.303694351624376,54.60738870324326,2.03604720725564,183.70808169376284,-2.1744298123697274
Druadan_romru_araf,0.5875564208079765,18.882260399147217,4534.728175464694,24.42401212121331,24.42401212121331,48.84802424242662,1.0,38.95899306269057,0.02405650709195556,0.016052428077508653,10.0,0.0,0.486179517699588,0.07497539077032882,-1.9459885917516857,2.1861230016271427,0.38324112183414133,582.8236712408982,0.0,0.005758157389635317,0.1916912788177175,0.049675181830612675,0.0012284675235883068,0.0012284675235883068,0.6518076856561044,-0.40809304044878597,0.005582004507730932,0.09082617616448913,0.05108125137187972,0.5595196800746232,0.3819262386410793,0.9414459187157025,0.5972994680527572,0.7034439592697884,12.01795679590682,2.275565522896527,50.495859999995446,0.02088351370724067,0.3328,,18.325339226600622,18.325339226600622,36.650678453201245,2.95994439680079,64.93963553941869,-1.794459240197618
Druadan_tachol_aranarth,0.6016505434256461,161.62544871342362,5351.836198136138,155.09707070707373,124.07765656565607,248.15531313131214,1.2500000000000293,-247.01225652046966,0.0038791870193471407,0.07102143742365888,0.2580113059669184,0.0,0.7246640134843461,0.23131467128794866,0.305794052323623,0.05849684897293533,0.4528382207612685,-1096.8765147799616,0.0,0.11173184357541899,0.18388496727628986,0.5951405872206356,0.00220152528088049,0.0022015252808804905,0.7141511302260194,-0.5660454520482187,0.2614609039167861,0.24682875472347982,0.1618406407467859,0.47297445246769126,0.43888404710251677,0.9118584995702081,0.6468598847007114,0.667492485956927,1.8877495286434582,0.46127962387158644,85.42924000000494,0.02781875931723599,1.012,,77.08601923810821,61.66881539048512,123.33763078097024,0.5235919899410512,-1125.5806762952382,-1.1486105360173446
Druadan_tavor_fae,0.6060886261970037,502.412951065354,6212.362530345675,301.32562727273034,468.72875353535346,602.6512545454534,0.6428571428571495,646.8547295796295,0.002011407498534573,0.2002156789012236,0.08068530865202247,-0.66232800230237,0.48820735329810605,0.025923339730527427,0.5749092709827224,-0.062093968966718344,0.27730404227626126,3569.33115115849,0.0,0.014388489208633094,0.6370989896471642,0.626325899836044,0.010171682960009707,0.010171682960009703,0.7228898502941877,-0.9877121908899368,-0.015266300472844493,-0.02420083315507976,0.0009433970939997316,0.6084852607175689,0.49442937888597466,1.1029146396035436,0.5709602786658758,0.6342029363105788,0.4022352144882775,0.06920623657492236,862.0175799999997,0.2600682698472469,1.874,,104.84538179287763,163.09281612225243,209.69076358575273,-0.8213466957098776,12548.429828291566,-0.6985019137302244
Elrim_cair_amon,1.0060111569528407,1210.7903170281431,9149.201506340107,601.2177696969666,1176.295636363633,1672.9537939393922,0.5111111111111099,1539.7240676097592,0.0016732891269329968,0.6382707223799178,10.0,-0.07030885699796081,0.2666560926078034,0.047274308956662216,0.2653076034368115,-0.03537932060077058,0.3806424099242902,10025.6064867475,0.0,0.0,0.3955459395777809,0.8631743434792372,0.000423708385861047,0.00042370838586104696,0.9613067965445734,-0.6747211368161855,-0.000650774902887597,0.10819477455750537,0.025423711795422188,0.30986223014208236,0.21140879761432013,0.5212710277564024,0.7517182740460338,0.8230694476199593,1.2669243529317393,-0.14522465645313656,1546.1054500000027,0.5974477697783478,1.203,,272.9086562401119,533.951718730655,759.3979999724884,-0.40963942760210287,14533.279572892961,-0.19499507561742735
Elrim_firiel_soga,0.7687252667429388,45.42801283937947,3499.059143923401,39.17988686868921,39.17988686868921,58.769830303033814,1.0,20.946219243755433,0.019620405472821036,0.025678990878207554,0.4094814893281151,0.0,0.908556608561093,0.3373904122533185,0.41298385400988263,0.1592628604848616,0.02909557120842249,342.14256262873164,0.0,0.0,0.22978112603219866,0.1367577319131914,0.007881855650611407,0.007881855650611407,0.4596546597097371,-0.22839770569880463,-0.02896468424967502,0.08204902154183957,0.2095776055004607,0.9458984395143919,0.6474733957399376,1.5933718352543293,0.41844715956199635,0.5508211932480723,1.6089324989934122,1.5575299994083882,80.03050000000076,0.041265503986688275,0.5487,,25.298564517782147,25.298564517782147,37.94784677667322,1.5849434255374129,103.38524894235445,-1.590422030070691
Elrim_hal_amarth,1.2458589394059667,195.51352101443385,10857.44126093241,420.4206565656568,210.21032828283205,565.9508838383845,1.9999999999999654,604.5338073519317,0.002963362812815078,0.34947213272249683,0.33879583485952725,-0.21280696736997073,0.3737330702711706,0.07598063898127494,0.17873342920422952,-0.0037707966189565153,0.35847551707490743,4206.434327960787,0.0,0.06666666666666667,0.5088946817598478,0.8639630640014578,0.025650544074207877,0.02565054407420788,0.7793832277800782,0.008948421172768464,-0.5634322633853875,0.20138074701244146,0.04366442613120472,0.24415707968714584,0.23221968729717907,0.47637676698432496,0.7986144576166198,0.807443467109138,0.6198233872486223,0.14877374197572604,1148.1833800000022,0.7172414228221874,0.4054,,299.1466177356317,149.57330886781844,402.69737002873524,1.7165593217807333,694.7387317829584,-0.45658744839624144
Elrim_harad_menel,0.7042473447994084,137.21564437174942,100000.00000000001,131.00712121212564,104.80569696969906,209.6113939393981,1.2500000000000173,403.7162238303893,0.005375641707744246,0.026574805608920914,0.17279796571091788,-0.20053628229010495,0.002645455207113948,0.00033837065341012765,0.001380693862656105,0.00034329881187573013,0.49943615286081194,4072.5958022697228,0.0,0.0,0.3506846334342658,0.1963180664791158,0.01580478676309311,0.01580478676309311,0.908242561940903,-0.3471867120518993,0.06017055942375499,0.0006618764613774541,-3.9505061816995325e-05,0.00211742010117595,0.0022726033451388895,0.004390023446314841,0.9980516844513424,0.9979090440665098,20.1539916886992,2.861522173974132,449.27739999999903,0.17320262874136275,0.7035,,76.90467931442656,61.52374345154039,123.04748690308078,1.1412819671363674,2021.3117667314593,-1.5755298872556194
Elrim_heledir_fervain,2.050509931521708,96.43874332267995,22082.045456138298,118.28430303030473,59.142151515152364,153.76959393939615,2.0,141.61437287609084,0.01733543571708211,0.00665220884724454,0.22052908518413272,0.0,0.10501355552024454,0.07299250173385373,0.02108169881836373,0.009162323443901242,0.4708920726643746,3717.0737975758107,0.0,0.0,0.20610883023426313,0.6586709914383506,0.0008334087597040938,0.0008334087597040938,0.7492823964768097,-0.4180392323335327,-0.027784019421567472,0.030506536563867565,0.045568614620199344,0.04030521197351231,0.04257115331693248,0.08287636529044484,0.9635581191321101,0.9615492615468334,7.16920441494382,2.34838289019708,57.006810000006226,0.048681553586100566,0.2919,,91.55840469874195,45.779202349370976,119.02592610836453,1.88674844882241,318.8892850942858,-2.1770340592025375
Elrim_melethril_thul,7.764146427824542,178.58057394234822,9115.812286775534,560.3737656565645,304.5509595959593,730.9223030303037,1.839999999999998,685.5227948384417,0.013855299629752732,0.19916284024413908,0.10480696224793398,-0.5611504406164975,0.3508568927428032,0.08930643762759675,0.12381614305225423,0.045400757839991736,0.40668859492019743,25614.881647746024,0.0,0.05714285714285714,0.5430776877883707,0.8301249112286619,0.020668045272918923,0.020668045272918923,0.6187363684715258,-0.8069924751707084,0.05532180528708905,0.1621336594257059,-0.022823928189297377,0.37916681606036706,0.28209604969661867,0.6612628657569858,0.7052340514682383,0.7711903385873988,0.4891100222895881,-0.7029931675027995,834.2373599999992,0.6917266006302686,0.4673,,381.90810717410517,207.5587538989704,498.14100935753,-0.5778550823229693,5617.468802121961,-0.7007916867355535
Elrim_nana_dagnir,1.079587825239691,2067.264828456097,7992.877611441619,1074.5790909090865,408.34005454545695,1310.9864909090902,2.6315789473683946,1336.9463417445788,0.0010046611127770663,0.7505121770687871,10.0,-0.033424622891057264,0.7743333010927336,0.03931944989999981,0.5248284242594077,0.12110266501066645,0.24331519084607153,5046.293553935065,0.0,0.0,0.4321658404527563,0.9631714824325006,0.0004357495489426226,0.0004357495489426226,0.8234219317755346,-0.9933931647407491,0.18620196982540768,0.05858514499861478,0.027702570910778792,1.2898936138058825,0.7182559268792243,2.0081495406851073,0.30481936531828824,0.5160569475739927,1.7962417306397649,0.7585708991010708,1160.7603000000017,0.54555553957561,2.164,,339.62676703827003,129.0581714745439,414.34465578669096,-1.7604344491301587,23653.11330334328,-0.12464225635187036
Elrim_sirion_hwiniol,0.6358192275778476,283.67872487829237,100000.00000000001,246.8061090909032,191.96030707070895,383.9206141414179,1.2857142857142423,274.59923741963587,0.002576189179108463,0.12500060830984563,0.1001835413824076,0.0,0.0024641373438102476,0.0012529963140030813,0.0013885821359339273,0.0004933466197080413,0.5013051252013283,1654.1248964292022,0.0,0.08441558441558442,0.6318065106215128,0.5227785596860801,0.03815626135199133,0.03815626135199135,0.7665822118800923,-0.9580007084281353,0.35600616744313296,-2.322730048833323e-05,-0.0007521601920580552,0.002965363532543499,0.00309137529453502,0.006056738827078528,0.997272525589392,0.9971567877377129,0.38624517649088297,-0.12843264320219486,121.05630999999994,0.04459014054168098,0.8712,,131.89723658128645,102.58673956322625,205.1734791264525,0.7885854455162137,1258.3471301752927,-0.9030878700378733
Eluwaith_Druadan_cuin,0.8006675098925488,46.15825869821968,2682.833011942534,48.84970101010549,48.849701010098215,97.6994020202037,1.000000000000149,58.83548992176021,0.016390428054552788,0.006746145655896854,0.31003806566482006,0.0,0.774539816067946,0.30238983575195244,0.3115932773440394,0.04944258469071544,0.22151464364205128,963.2363145637905,0.0,0.0,0.4901438366429379,0.146449764802893,0.013056074610825724,0.013056074610825724,0.42830223169077397,-0.2722768361212414,0.045831232979886956,0.2755878208082947,0.2088269107038892,0.5990400879780879,0.42696334235211597,1.026003430330204,0.5759489154502797,0.6748615157959396,7.877771556374425,2.4340504859067025,736.535530000001,0.3045976812322543,0.4533,,33.612950533341696,33.612950533336694,67.22590106667839,1.954655801611197,198.80088847598572,-2.1709442218253776
Eluwaith_amarth_iar,0.46564142218099136,438.70736565990853,555.1105151746855,394.85808080808056,473.82969696969667,848.944873737375,0.8333333333333334,587.7278431007114,0.0011792627397369001,0.6421492275554065,10.0,-0.11958951402866126,2.586466002074805,0.09299294654159647,2.653279466696927,-0.1301569463502857,0.15139523374498104,1689.6499955406268,0.0,0.014925373134328358,0.38412395186193055,0.9639173391290362,0.027337498631855698,0.027337498631855698,0.7799538125947706,-0.9906479225702796,0.2533706761206455,0.10454837634647696,0.06442982730365059,0.8755533279481443,2.4741095047245985,3.3496628326727427,0.4464560050594262,0.10241326173765834,12.270358556316612,-2.0720617420755114,1317.0838999999978,0.6738561738714446,0.5666,,252.04779829444692,302.4573579533363,541.902766333062,2.0596590485636828,544.3541335473247,-0.192364034848437
Eluwaith_cyron_hwiniol,0.6770343950709762,43.57324966483507,2684.10445399207,78.21542626262817,39.107713131314085,97.76928282828158,2.0,123.48698418752811,0.00865602129172909,0.009001465843246391,0.28278055876270297,0.0,0.7776517859667964,0.35360125112944657,0.24785530754551358,0.10814527847570961,0.3737251008859616,1377.500124076239,0.0,0.006666666666666667,0.338661025145987,0.12280831360064946,0.01878165180935136,0.01878165180935136,0.5391016581361266,-0.5421972271783605,-0.019839874485241812,0.11033227506930293,0.22054777949245616,0.6031385108101216,0.49027982733596037,1.0934183381460818,0.5737789292080726,0.6366314204270624,2.92220881255235,1.3165553014260245,59.39484999999695,0.030681823699764077,0.2341,,63.378515730190564,31.689257865095282,79.22314466273525,3.567210023097858,76.13720063294312,-2.045686713891787
Eluwaith_faradrim_haudh,1.905988900216326,336.9908358214176,29739.82736766685,129.0653333333321,0.0,112.93216666666558,0.0,567.4864308255676,0.014767628541227268,10.0,10.0,0.0,0.02255711787757719,0.0,0.02228676325771206,-0.0015847701572007872,0.4697683910713929,6507.369911310693,0.0,0.0,0.46040434240965716,0.7310263025576017,0.09034397670588468,0.09034397670588466,0.7651089220795321,0.0,0.029339272235152158,0.0,0.0,0.021239737527248507,0.02255711787757719,0.04379685540482568,0.980627583255113,0.9794384582354728,0.18193366196955107,0.45847142508902694,1164.58842,0.7291512966418703,0.9887,,64.89934798276869,0.0,56.7869294849226,-0.6778187691678461,6374.008458011584,1.0000000000434295
Eluwaith_lain_curunir,0.7072288820269108,32.00694595527908,3809.3710385576414,42.73272929293307,42.7327292929258,64.09909393939597,1.0000000000001703,60.40712946538713,0.01655005176895801,0.008382573001876942,10.0,0.0,0.7862709694940859,0.3775541136013114,0.19198348201741905,0.05266578992558646,0.3643902137738478,826.6070364175346,0.0,0.0,0.3534123987969987,0.09026360222460147,0.01350246540511966,0.01350246540511966,0.4694204551938969,-0.29169722160395867,-0.042610930915016,0.40605893932316145,0.23736016866976703,0.3752218287818623,0.31899732721004076,0.6942191559919031,0.7078011574401982,0.7454200484000201,4.936898929797357,1.6798224490347153,60.3724000000002,0.02854122506624575,0.2313,,34.70537585716971,34.70537585716381,52.05806378575162,3.545853980457483,44.60643522223998,-2.0766226039039206
